date,produit,categorie,prix,quantite,ville,mode_paiement,vendeur,chiffre_affaires
2024-06-10,Bouilloire électrique,Électroménager,11590.0,1.0,Saint-Louis,Wave,V029,11590.0
2024-10-08,Dattes 1kg,Alimentation,3357.0,3.0,Ziguinchor,Orange Money,V049,10071.0
2024-03-23,Briques creuses (unité),Construction,203.0,448.0,Thiès,Wave,V008,90944.0
2024-03-04,Crème éclaircissante 500ml,Cosmétiques,9562.0,1.0,Dakar,Carte bancaire,V026,9562.0
2024-11-04,Samsung Galaxy A25,Électronique,127210.0,1.0,Saint-Louis,Wave,V046,127210.0
2024-06-01,Dattes 1kg,Alimentation,2863.0,4.0,Thiès,Free Money,V005,11452.0
2024-08-12,Réfrigérateur 180L,Électroménager,307767.0,1.0,Kaolack,Free Money,V047,307767.0
2024-04-20,Tissu Wax 6 yards,Textile,17202.0,1.0,Dakar,Orange Money,V026,17202.0
2024-03-10,Tôles ondulées (unité),Construction,12470.0,1.0,Dakar,Orange Money,V014,12470.0
2024-08-05,Briques creuses (unité),Construction,208.0,178.0,Dakar,Orange Money,V001,37024.0
2024-06-22,Bazin riche 5 yards,Textile,37047.0,4.0,Ziguinchor,Orange Money,V027,148188.0
2024-12-12,Dentelle Guipure 5 yards,Textile,27961.0,5.0,Dakar,Wave,V024,139805.0
2024-01-18,Cuisinière 4 feux,Électroménager,190976.0,2.0,Kaolack,Wave,V015,381952.0
2024-09-12,Henné naturel 100g,Cosmétiques,2344.0,3.0,Dakar,Wave,V027,7032.0
2024-12-26,Dattes 1kg,Alimentation,3209.0,2.0,Dakar,Orange Money,V008,6418.0
2024-09-02,Huile d'argan 100ml,Cosmétiques,11349.0,2.0,Dakar,Orange Money,V023,22698.0
2024-07-24,Sucre cristallisé 50kg,Alimentation,296080.0,1.0,Ziguinchor,Espèces,V050,29608.0
2024-08-06,Maquillage palette,Cosmétiques,19527.0,1.0,Thiès,Wave,V042,19527.0
2024-05-07,Fenêtre aluminium,Construction,48874.0,1.0,Kaolack,Espèces,V003,48874.0
2024-10-09,Tecno Spark 40 5G,Électronique,101894.0,1.0,Dakar,Wave,V038,101894.0
2024-03-22,Mboubou femme,Textile,37346.0,2.0,Dakar,Wave,V006,74692.0
2024-02-22,Bazin riche 5 yards,Textile,37839.0,4.0,Saint-Louis,Orange Money,V039,151356.0
2024-05-25,iPhone 12,Électronique,449561.0,1.0,Kaolack,Free Money,V029,449561.0
2024-04-26,Briques creuses (unité),Construction,203.0,132.0,Kaolack,Orange Money,V035,26796.0
2024-04-18,iPhone 12,Électronique,458970.0,1.0,Dakar,Espèces,V046,458970.0
2024-09-30,Huile d'argan 100ml,Cosmétiques,11152.0,1.0,Ziguinchor,Espèces,V024,11152.0
2024-12-25,Tôles ondulées (unité),Construction,12537.0,3.0,Dakar,Wave,V024,37611.0
2024-05-10,Dentelle Guipure 5 yards,Textile,26051.0,2.0,Dakar,Free Money,V042,52102.0
2024-10-31,Huile végétale 5L,Alimentation,5747.0,2.0,Dakar,Orange Money,V027,11494.0
2024-08-19,Ventilateur sur pied,Électroménager,37059.0,1.0,Dakar,Orange Money,V013,37059.0
2024-12-10,Voile hijab,Textile,3034.0,2.0,Dakar,Wave,V043,6068.0
2024-08-20,Crème éclaircissante 500ml,Cosmétiques,8215.0,1.0,Dakar,Wave,V049,8215.0
2024-09-27,Fer à repasser,Électroménager,16602.0,1.0,Dakar,Wave,V016,16602.0
2024-03-29,Climatiseur 12000 BTU,Électroménager,289898.0,1.0,Kaolack,Espèces,V016,289898.0
2024-08-11,Maquillage palette,Cosmétiques,17855.0,1.0,Thiès,Wave,V007,17855.0
2024-12-26,Café Touba 500g,Alimentation,2575.0,2.0,Dakar,Carte bancaire,V017,5150.0
2024-11-25,Bazin riche 5 yards,Textile,33126.0,2.0,Kaolack,Wave,V025,66252.0
2024-08-29,Dentelle Guipure 5 yards,Textile,22897.0,2.0,Dakar,Orange Money,V043,45794.0
2024-02-02,Huawei Nova 13,Électronique,172713.0,1.0,Dakar,Free Money,V007,172713.0
2024-06-13,Pagne Kenté 6 yards,Textile,23229.0,3.0,Dakar,Espèces,V048,69687.0
2024-06-10,Carrelage m²,Construction,9075.0,1.0,Kaolack,Carte bancaire,V004,9075.0
2024-06-13,"Téléviseur LED 32""",Électronique,116344.0,1.0,Dakar,Espèces,V050,116344.0
2024-02-05,Sucre cristallisé 50kg,Alimentation,30803.0,1.0,Thiès,Orange Money,V012,30803.0
2024-11-28,Huawei Nova 13,Électronique,166880.0,1.0,Kaolack,Free Money,V008,166880.0
2024-01-08,Climatiseur 12000 BTU,Électroménager,292095.0,1.0,Ziguinchor,Orange Money,V031,292095.0
2024-03-19,Moussor femme,Textile,13549.0,3.0,Dakar,Wave,V014,40647.0
2024-10-24,Mboubou femme,Textile,38443.0,1.0,Ziguinchor,Orange Money,V017,38443.0
2024-08-05,Samsung Galaxy A25,Électronique,126171.0,1.0,Thiès,Wave,V025,126171.0
2024-02-12,Sucre cristallisé 50kg,Alimentation,29458.0,4.0,Saint-Louis,Free Money,V036,117832.0
2024-07-04,Huile végétale 5L,Alimentation,5168.0,1.0,Dakar,Espèces,V006,5168.0
2024-02-24,Huile végétale 5L,Alimentation,5936.0,1.0,Kaolack,Wave,V038,5936.0
2024-06-02,Sucre cristallisé 50kg,Alimentation,31032.0,4.0,Dakar,Wave,V047,124128.0
2024-10-08,Mboubou femme,Textile,35493.0,1.0,Thiès,Orange Money,V035,35493.0
2024-05-10,Carrelage m²,Construction,8127.0,3.0,Dakar,Orange Money,V046,24381.0
2024-07-26,Samsung Galaxy A25,Électronique,117034.0,1.0,Dakar,Espèces,V015,117034.0
2024-05-31,Réfrigérateur 180L,Électroménager,280420.0,1.0,Dakar,Free Money,V050,280420.0
2024-02-12,Tissu Bogolan 3 yards,Textile,10724.0,4.0,Dakar,Wave,V043,42896.0
2024-04-18,Cuisinière 4 feux,Électroménager,174028.0,1.0,Saint-Louis,Orange Money,V046,174028.0
2024-04-20,Pagne Kenté 6 yards,Textile,24095.0,2.0,Thiès,Free Money,V049,48190.0
2024-12-06,Cuisinière 4 feux,Électroménager,191621.0,1.0,Thiès,Orange Money,V019,191621.0
2024-06-08,Huawei Nova 13,Électronique,175494.0,1.0,Dakar,Carte bancaire,V007,175494.0
2024-10-07,Fer à béton 12mm,Construction,537.0,287.0,Dakar,Orange Money,V032,154119.0
2024-05-31,Beurre de karité 500g,Cosmétiques,5497.0,2.0,Kaolack,Orange Money,V005,10994.0
2024-05-21,"Téléviseur LED 32""",Électronique,123452.0,1.0,Dakar,Orange Money,V034,123452.0
2024-03-27,Carrelage m²,Construction,9123.0,3.0,Kaolack,Orange Money,V050,27369.0
2024-02-21,Crème éclaircissante 500ml,Cosmétiques,7821.0,1.0,Thiès,Orange Money,V019,7821.0
2024-08-06,Peinture 25L,Construction,32956.0,2.0,Dakar,Espèces,V047,65912.0
2024-05-01,Micro-ondes 20L,Électroménager,59926.0,1.0,Ziguinchor,Wave,V048,59926.0
2024-06-12,Infinix Note 50 Pro,Électronique,145274.0,1.0,Dakar,Orange Money,V032,145274.0
2024-01-03,Chargeur rapide,Électronique,8492.0,1.0,Kaolack,Wave,V034,8492.0
2024-09-30,Boubou brodé homme,Textile,47485.0,3.0,Thiès,Free Money,V031,142455.0
2024-06-25,Farine blé 50kg,Alimentation,27816.0,1.0,Thiès,Espèces,V050,27816.0
2024-06-27,Dattes 1kg,Alimentation,3277.0,2.0,Dakar,Orange Money,V007,6554.0
2024-06-05,Mboubou femme,Textile,33855.0,2.0,Thiès,Wave,V048,67710.0
2024-11-08,Parfum femme 100ml,Cosmétiques,26415.0,2.0,Dakar,Espèces,V039,52830.0
2024-06-28,Fer à béton 12mm,Construction,502.0,216.0,Dakar,Orange Money,V010,108432.0
2024-11-04,Savon noir Dudu Osun,Cosmétiques,1455.0,1.0,Thiès,Orange Money,V017,1455.0
2024-09-18,Infinix Note 50 Pro,Électronique,154494.0,1.0,Ziguinchor,Orange Money,V013,154494.0
2024-11-02,Huile palme 20L,Alimentation,16529.0,3.0,Kaolack,Free Money,V050,49587.0
2024-12-25,Bazin riche 5 yards,Textile,33486.0,2.0,Dakar,Wave,V016,66972.0
2024-04-18,Samsung Galaxy A25,Électronique,124812.0,1.0,Dakar,Wizall,V017,124812.0
2024-05-30,Cuisinière 4 feux,Électroménager,165102.0,1.0,Dakar,Wave,V045,165102.0
2024-03-22,Voile hijab,Textile,3602.0,2.0,Dakar,Orange Money,V022,7204.0
2024-10-04,Henné naturel 100g,Cosmétiques,2417.0,1.0,Dakar,Wave,V002,2417.0
2024-10-09,Powerbank 10000mAh,Électronique,13616.0,1.0,Dakar,Wave,V020,13616.0
2024-05-01,Huile végétale 5L,Alimentation,5323.0,2.0,Ziguinchor,Wave,V032,10646.0
2024-01-19,Clé USB 32GB,Électronique,4701.0,1.0,Saint-Louis,Orange Money,V002,4701.0
2024-09-27,Huile palme 20L,Alimentation,17310.0,1.0,Saint-Louis,Wave,V011,17310.0
2024-02-10,Ventilateur sur pied,Électroménager,38347.0,1.0,Thiès,Espèces,V016,38347.0
2024-01-28,Riz brisé 50kg,Alimentation,24342.0,2.0,Dakar,Carte bancaire,V031,48684.0
2024-10-23,Beurre de karité 500g,Cosmétiques,4426.0,3.0,Ziguinchor,Orange Money,V008,13278.0
2024-03-02,iPhone 12,Électronique,456044.0,1.0,Dakar,Wave,V003,456044.0
2024-04-08,Huile palme 20L,Alimentation,18060.0,3.0,Thiès,Espèces,V038,54180.0
2024-12-03,Samsung Galaxy A25,Électronique,119317.0,1.0,Ziguinchor,Orange Money,V002,119317.0
2024-04-14,Tissu Bogolan 3 yards,Textile,10889.0,2.0,Saint-Louis,Wave,V018,21778.0
2024-01-01,iPhone 12,Électronique,462238.0,1.0,Kaolack,Orange Money,V001,462238.0
2024-03-12,"Téléviseur LED 32""",Électronique,125866.0,1.0,Ziguinchor,Orange Money,V003,125866.0
2024-03-13,Micro-ondes 20L,Électroménager,60586.0,1.0,Thiès,Orange Money,V017,60586.0
2024-07-17,Dattes 1kg,Alimentation,2668.0,3.0,Dakar,Wave,V047,8004.0
2024-12-28,Voile hijab,Textile,3176.0,1.0,Thiès,Wave,V011,3176.0
2024-12-17,Climatiseur 12000 BTU,Électroménager,313182.0,1.0,Thiès,Free Money,V035,313182.0
2024-12-19,Maquillage palette,Cosmétiques,19786.0,2.0,Dakar,Orange Money,V045,39572.0
2024-07-08,Sucre cristallisé 50kg,Alimentation,29492.0,3.0,Dakar,Orange Money,V029,88476.0
2024-10-16,Gravier 1m³,Construction,30223.0,2.0,Kaolack,Wave,V040,60446.0
2024-03-30,Fenêtre aluminium,Construction,45733.0,2.0,Kaolack,Espèces,V049,91466.0
2024-02-07,Dentelle Guipure 5 yards,Textile,22375.0,2.0,Dakar,Orange Money,V035,44750.0
2024-06-14,Moussor femme,Textile,14322.0,1.0,Dakar,Espèces,V010,14322.0
2024-09-02,Farine blé 50kg,Alimentation,28618.0,1.0,Dakar,Orange Money,V029,28618.0
2024-03-25,Fer à repasser,Électroménager,19827.0,1.0,Dakar,Orange Money,V047,19827.0
2024-04-10,Climatiseur 12000 BTU,Électroménager,343365.0,1.0,Saint-Louis,Wave,V028,343365.0
2024-05-30,Fer à béton 12mm,Construction,526.0,30.0,Dakar,Espèces,V001,15780.0
2024-09-13,Micro-ondes 20L,Électroménager,68871.0,1.0,Thiès,Wave,V042,68871.0
2024-12-12,Sable 1m³,Construction,24640.0,10.0,Thiès,Wizall,V025,246400.0
2024-02-21,Huile végétale 5L,Alimentation,5584.0,1.0,Dakar,Wave,V010,5584.0
2024-02-08,Gel coiffant 500ml,Cosmétiques,4557.0,2.0,Kaolack,Carte bancaire,V011,9114.0
2024-12-04,Ciment 50kg,Construction,4179.0,1.0,Dakar,Orange Money,V022,4179.0
2024-01-15,Climatiseur 12000 BTU,Électroménager,294398.0,1.0,Ziguinchor,Orange Money,V003,294398.0
2024-06-27,Lait en poudre 1kg,Alimentation,4621.0,5.0,Thiès,Wave,V006,23105.0
2024-04-07,Riz parfumé 50kg,Alimentation,31225.0,2.0,Kaolack,Wave,V050,62450.0
2024-12-25,Congélateur 200L,Électroménager,249494.0,1.0,Thiès,Espèces,V041,249494.0
2024-10-03,Infinix Note 50 Pro,Électronique,138400.0,1.0,Kaolack,Wave,V008,138400.0
2024-08-22,Ciment 50kg,Construction,4300.0,2.0,Dakar,Wave,V047,8600.0
2024-09-03,Tecno Spark 40 5G,Électronique,101350.0,1.0,Dakar,Orange Money,V020,101350.0
2024-04-17,Bazin riche 5 yards,Textile,33372.0,1.0,Thiès,Carte bancaire,V015,33372.0
2024-11-09,Mboubou femme,Textile,43571.0,2.0,Ziguinchor,Orange Money,V019,87142.0
2024-12-10,Bazin riche 5 yards,Textile,34473.0,1.0,Saint-Louis,Wave,V048,34473.0
2024-06-19,Sable 1m³,Construction,27192.0,2.0,Thiès,Orange Money,V004,54384.0
2024-02-22,Powerbank 10000mAh,Électronique,11287.0,1.0,Dakar,Wave,V010,11287.0
2024-02-29,Huile palme 20L,Alimentation,17785.0,1.0,Dakar,Carte bancaire,V029,17785.0
2024-06-18,Micro-ondes 20L,Électroménager,69590.0,1.0,Dakar,Espèces,V013,69590.0
2024-11-04,Dattes 1kg,Alimentation,3149.0,2.0,Kaolack,Wave,V009,6298.0
2024-11-06,Huile d'argan 100ml,Cosmétiques,12316.0,2.0,Thiès,Espèces,V038,24632.0
2024-09-09,Riz parfumé 50kg,Alimentation,29009.0,1.0,Dakar,Wave,V028,29009.0
2024-12-28,Peinture 25L,Construction,35042.0,2.0,Thiès,Orange Money,V001,70084.0
2024-02-11,Porte métallique,Construction,78154.0,3.0,Dakar,Orange Money,V001,234462.0
2024-07-20,Écouteurs Bluetooth,Électronique,13462.0,2.0,Saint-Louis,Free Money,V041,26924.0
2024-09-23,Briques creuses (unité),Construction,212.0,374.0,Dakar,Free Money,V004,79288.0
2024-02-12,Samsung Galaxy A25,Électronique,125093.0,1.0,Thiès,Wave,V049,125093.0
2024-01-19,Machine à laver 7kg,Électroménager,199407.0,1.0,Dakar,Orange Money,V036,199407.0
2024-12-25,Beurre de karité 500g,Cosmétiques,4872.0,1.0,Dakar,Orange Money,V028,4872.0
2024-12-01,Huile d'argan 100ml,Cosmétiques,13108.0,1.0,Dakar,Espèces,V046,13108.0
2024-11-04,Sarouel coton,Textile,13136.0,2.0,Dakar,Wave,V011,26272.0
2024-01-08,Fer à repasser,Électroménager,18872.0,1.0,Saint-Louis,Orange Money,V015,18872.0
2024-05-20,Ciment 50kg,Construction,4584.0,3.0,Kaolack,Orange Money,V016,13752.0
2024-12-06,Huawei Nova 13,Électronique,173837.0,1.0,Ziguinchor,Orange Money,V021,173837.0
2024-01-07,Henné naturel 100g,Cosmétiques,2716.0,2.0,Dakar,Orange Money,V040,5432.0
2024-04-07,Machine à laver 7kg,Électroménager,195837.0,1.0,Dakar,Orange Money,V012,195837.0
2024-07-21,Dattes 1kg,Alimentation,2721.0,3.0,Kaolack,Wave,V040,8163.0
2024-02-13,Huile de coco 250ml,Cosmétiques,3442.0,1.0,Kaolack,Wave,V040,3442.0
2024-01-04,Riz brisé 50kg,Alimentation,24835.0,3.0,Dakar,Wave,V048,74505.0
2024-05-15,Briques creuses (unité),Construction,200.0,470.0,Kaolack,Free Money,V018,94000.0
2024-06-05,Café Touba 500g,Alimentation,2441.0,4.0,Thiès,Orange Money,V049,9764.0
2024-03-11,Bazin riche 5 yards,Textile,35478.0,1.0,Thiès,Orange Money,V025,35478.0
2024-06-10,Dattes 1kg,Alimentation,2674.0,2.0,Ziguinchor,Orange Money,V006,5348.0
2024-02-05,Samsung Galaxy A25,Électronique,119433.0,1.0,Dakar,Espèces,V039,119433.0
2024-01-18,Chargeur rapide,Électronique,8428.0,1.0,Dakar,Orange Money,V040,8428.0
2024-10-16,Samsung Galaxy A25,Électronique,123248.0,1.0,Kaolack,Carte bancaire,V023,123248.0
2024-03-04,Maquillage palette,Cosmétiques,18646.0,1.0,Thiès,Carte bancaire,V028,18646.0
2024-01-30,"Téléviseur LED 32""",Électronique,126364.0,1.0,Kaolack,Orange Money,V043,126364.0
2024-10-03,Huile végétale 5L,Alimentation,5694.0,2.0,Kaolack,Orange Money,V046,11388.0
2024-03-29,Chargeur rapide,Électronique,9307.0,2.0,Dakar,Espèces,V019,18614.0
2024-08-26,Savon noir Dudu Osun,Cosmétiques,1521.0,2.0,Dakar,Wizall,V023,3042.0
2024-11-19,Dattes 1kg,Alimentation,2637.0,3.0,Thiès,Orange Money,V050,7911.0
2024-02-18,Ventilateur sur pied,Électroménager,37003.0,1.0,Thiès,Orange Money,V029,37003.0
2024-05-26,Thé Lipton 200g,Alimentation,1819.0,2.0,Kaolack,Wave,V033,3638.0
2024-02-09,Fer à béton 12mm,Construction,523.0,328.0,Dakar,Espèces,V033,171544.0
2024-01-25,Machine à laver 7kg,Électroménager,199220.0,1.0,Kaolack,Free Money,V006,199220.0
2024-11-11,Moussor femme,Textile,16145.0,2.0,Thiès,Espèces,V031,32290.0
2024-07-11,Parfum femme 100ml,Cosmétiques,26542.0,2.0,Thiès,Wave,V015,53084.0
2024-03-14,Parfum femme 100ml,Cosmétiques,24190.0,1.0,Saint-Louis,Free Money,V007,24190.0
2024-10-01,Micro-ondes 20L,Électroménager,65594.0,1.0,Thiès,Orange Money,V016,65594.0
2024-01-13,Fenêtre aluminium,Construction,47576.0,2.0,Kaolack,Espèces,V012,95152.0
2024-10-01,Fenêtre aluminium,Construction,40641.0,3.0,Dakar,Wave,V029,121923.0
2024-09-04,Gravier 1m³,Construction,30020.0,1.0,Ziguinchor,Orange Money,V040,30020.0
2024-07-09,Crème éclaircissante 500ml,Cosmétiques,8904.0,1.0,Dakar,Orange Money,V004,8904.0
2024-10-16,Porte métallique,Construction,76270.0,1.0,Dakar,Carte bancaire,V006,76270.0
2024-07-03,Fer à repasser,Électroménager,18733.0,1.0,Dakar,Wave,V046,18733.0
2024-06-17,Lait en poudre 1kg,Alimentation,4505.0,2.0,Thiès,Orange Money,V009,9010.0
2024-02-14,Peinture 25L,Construction,33728.0,3.0,Ziguinchor,Espèces,V005,101184.0
2024-06-16,Fer à repasser,Électroménager,17718.0,1.0,Thiès,Espèces,V008,17718.0
2024-04-21,Tôles ondulées (unité),Construction,11749.0,3.0,Dakar,Wave,V045,35247.0
2024-09-16,Beurre de karité 500g,Cosmétiques,4785.0,1.0,Dakar,Wave,V050,4785.0
2024-04-29,Moussor femme,Textile,14550.0,1.0,Ziguinchor,Free Money,V008,14550.0
2024-03-26,Réfrigérateur 180L,Électroménager,303836.0,1.0,Dakar,Carte bancaire,V044,303836.0
2024-03-02,Boubou brodé homme,Textile,47091.0,1.0,Kaolack,Wave,V037,47091.0
2024-04-10,Parfum homme 100ml,Cosmétiques,33177.0,1.0,Dakar,Orange Money,V008,33177.0
2024-08-19,Clé USB 32GB,Électronique,4855.0,1.0,Dakar,Orange Money,V007,4855.0
2024-05-11,Boubou brodé homme,Textile,,1.0,Kaolack,Orange Money,V038,43004.0
2024-09-03,Cuisinière 4 feux,Électroménager,177261.0,1.0,Kaolack,Wave,V014,177261.0
2024-08-21,iPhone 12,Électronique,435005.0,2.0,Dakar,Orange Money,V009,870010.0
2024-01-31,Pagne Kenté 6 yards,Textile,20101.0,2.0,Dakar,Wave,V018,40202.0
2024-10-07,Ciment 50kg,Construction,4854.0,2.0,Dakar,Free Money,V049,9708.0
2024-12-04,Huawei Nova 13,Électronique,171495.0,1.0,Kaolack,Wave,V024,171495.0
2024-03-08,Henné naturel 100g,Cosmétiques,2682.0,1.0,Ziguinchor,Orange Money,V049,2682.0
2024-12-18,Gel coiffant 500ml,Cosmétiques,4163.0,1.0,Dakar,Wave,V008,4163.0
2024-07-20,Sarouel coton,Textile,12565.0,2.0,Thiès,Wave,V043,25130.0
2024-11-02,Maquillage palette,Cosmétiques,17704.0,3.0,Dakar,Espèces,V044,53112.0
2024-07-03,Café Touba 500g,Alimentation,2417.0,2.0,Dakar,Carte bancaire,V021,4834.0
2024-09-27,Café Touba 500g,Alimentation,2388.0,3.0,Dakar,Espèces,V005,7164.0
2024-08-16,iPhone 12,Électronique,440531.0,1.0,Kaolack,Wave,V015,440531.0
2024-03-12,Farine blé 50kg,Alimentation,29799.0,1.0,Dakar,Orange Money,V049,29799.0
2024-06-27,Porte métallique,Construction,68560.0,2.0,Kaolack,Orange Money,V022,137120.0
2024-11-25,Écouteurs Bluetooth,Électronique,15079.0,1.0,Dakar,Wave,V001,15079.0
2024-12-23,Cuisinière 4 feux,Électroménager,188975.0,1.0,Thiès,Orange Money,V023,188975.0
2024-08-19,Farine blé 50kg,Alimentation,28853.0,1.0,Kaolack,Orange Money,V011,28853.0
2024-01-21,Mixeur,Électroménager,26463.0,1.0,Dakar,Free Money,V008,26463.0
2024-04-28,Boubou brodé homme,Textile,42760.0,4.0,Dakar,Orange Money,V030,171040.0
2024-08-02,Pagne Kenté 6 yards,Textile,22869.0,3.0,Dakar,Wave,V020,68607.0
2024-04-27,Huile d'argan 100ml,Cosmétiques,11670.0,1.0,Dakar,Free Money,V002,11670.0
2024-03-04,Fer à béton 12mm,Construction,521.0,416.0,Kaolack,Orange Money,V047,216736.0
2024-09-11,Sable 1m³,Construction,27419.0,2.0,Dakar,Wizall,V050,54838.0
2024-10-03,Tissu Wax 6 yards,Textile,16150.0,2.0,Kaolack,Espèces,V029,32300.0
2024-05-28,Carrelage m²,Construction,8099.0,2.0,Kaolack,Orange Money,V008,16198.0
2024-06-02,Mboubou femme,Textile,41145.0,1.0,Dakar,Espèces,V019,41145.0
2024-07-15,Parfum homme 100ml,Cosmétiques,26929.0,1.0,Dakar,Free Money,V037,26929.0
2024-09-27,Sarouel coton,Textile,13083.0,4.0,Thiès,Wave,V030,52332.0
2024-10-07,Pagne Kenté 6 yards,Textile,23539.0,4.0,Dakar,Espèces,V019,94156.0
2024-08-19,Carrelage m²,Construction,7706.0,3.0,Dakar,Espèces,V007,23118.0
2024-03-19,Machine à laver 7kg,Électroménager,204138.0,1.0,Kaolack,Wave,V001,204138.0
2024-05-03,Cuisinière 4 feux,Électroménager,168831.0,1.0,Ziguinchor,Wave,V007,168831.0
2024-04-05,Huile palme 20L,Alimentation,17278.0,1.0,Saint-Louis,Espèces,V033,17278.0
2024-07-17,Beurre de karité 500g,Cosmétiques,5543.0,2.0,Ziguinchor,Orange Money,V017,11086.0
2024-12-27,Cuisinière 4 feux,Électroménager,179157.0,1.0,Dakar,Wave,V045,179157.0
2024-06-04,Huile palme 20L,Alimentation,17868.0,5.0,Dakar,Orange Money,V019,89340.0
2024-04-08,Tissu Wax 6 yards,Textile,18783.0,1.0,Kaolack,Espèces,V007,18783.0
2024-07-15,Crème éclaircissante 500ml,Cosmétiques,8754.0,1.0,Dakar,Wave,V024,8754.0
2024-12-27,Mboubou femme,Textile,40625.0,2.0,Kaolack,Espèces,V022,81250.0
2024-12-20,Ciment 50kg,Construction,4601.0,10.0,Ziguinchor,Carte bancaire,V032,46010.0
2024-06-03,Mboubou femme,Textile,35371.0,1.0,Kaolack,Free Money,V011,35371.0
2024-03-05,Briques creuses (unité),Construction,196.0,111.0,Dakar,Wave,V015,21756.0
2024-04-03,Climatiseur 12000 BTU,Électroménager,342130.0,1.0,Dakar,Espèces,V034,342130.0
2024-04-08,Huile végétale 5L,Alimentation,5225.0,1.0,Dakar,Espèces,V021,5225.0
2024-09-03,Boubou brodé homme,Textile,47377.0,1.0,Thiès,Espèces,V016,47377.0
2024-03-19,iPhone 12,Électronique,449237.0,1.0,Dakar,Free Money,V001,449237.0
2024-07-27,Sarouel coton,Textile,12072.0,1.0,Dakar,Free Money,V026,12072.0
2024-04-21,Briques creuses (unité),Construction,196.0,76.0,Dakar,Wave,V031,14896.0
2024-01-10,Samsung Galaxy A25,Électronique,127116.0,1.0,Thiès,Wave,V025,127116.0
2024-01-31,Sable 1m³,Construction,25369.0,2.0,Thiès,Orange Money,V048,50738.0
2024-08-23,Henné naturel 100g,Cosmétiques,2398.0,1.0,Ziguinchor,Wave,V045,2398.0
2024-08-22,Riz brisé 50kg,Alimentation,24513.0,3.0,Dakar,Espèces,V024,73539.0
2024-07-31,Fer à béton 12mm,Construction,582.0,259.0,Dakar,Orange Money,V031,150738.0
2024-09-19,Tôles ondulées (unité),Construction,12668.0,2.0,Thiès,Espèces,V023,25336.0
2024-06-20,Congélateur 200L,Électroménager,237671.0,1.0,Saint-Louis,Orange Money,V044,237671.0
2024-07-04,Sarouel coton,Textile,11948.0,3.0,Saint-Louis,Orange Money,V014,35844.0
2024-08-07,Climatiseur 12000 BTU,Électroménager,308963.0,1.0,Kaolack,Orange Money,V046,308963.0
2024-04-24,Micro-ondes 20L,Électroménager,68628.0,1.0,Saint-Louis,Free Money,V009,68628.0
2024-03-16,Fer à béton 12mm,Construction,617.0,419.0,Dakar,Carte bancaire,V019,258523.0
2024-10-09,Sarouel coton,Textile,11563.0,1.0,Ziguinchor,Orange Money,V046,11563.0
2024-03-21,Savon noir Dudu Osun,Cosmétiques,1508.0,1.0,Dakar,Wave,V001,1508.0
2024-05-05,Sarouel coton,Textile,12009.0,1.0,Saint-Louis,Espèces,V026,12009.0
2024-03-18,Gel coiffant 500ml,Cosmétiques,4902.0,1.0,Thiès,Free Money,V043,4902.0
2024-04-18,Pagne Kenté 6 yards,Textile,23810.0,1.0,Dakar,Wave,V013,23810.0
2024-07-30,Samsung Galaxy A25,Électronique,125079.0,2.0,Kaolack,Espèces,V019,250158.0
2024-09-18,Samsung Galaxy A25,Électronique,121126.0,1.0,Saint-Louis,Wave,V029,121126.0
2024-02-14,Boubou brodé homme,Textile,50746.0,2.0,Dakar,Wave,V006,101492.0
2024-05-25,Briques creuses (unité),Construction,185.0,226.0,Dakar,Wave,V019,41810.0
2024-06-02,Congélateur 200L,Électroménager,255232.0,1.0,Thiès,Orange Money,V010,255232.0
2024-10-28,Voile hijab,Textile,3795.0,1.0,Dakar,Orange Money,V030,3795.0
2024-05-22,Carrelage m²,Construction,9293.0,1.0,Kaolack,Wave,V015,9293.0
2024-07-10,Riz brisé 50kg,Alimentation,23740.0,2.0,Thiès,Orange Money,V050,47480.0
2024-10-01,Fer à béton 12mm,Construction,538.0,441.0,Kaolack,Orange Money,V026,237258.0
2024-03-18,Huile d'argan 100ml,Cosmétiques,13339.0,2.0,Thiès,Free Money,V039,26678.0
